PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensMiddleLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:06.150979+00:00Z""}";0;FALSE;17.470.513.504.388.600;2.155.303.955.078.120
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensWhiteLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:06.151327+00:00Z""}";0;FALSE;17.470.513.504.404.100;15.463.829.040.527.300
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensBlueLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:06.151849+00:00Z""}";0;FALSE;1.747.051.350.441.020;6.108.283.996.582.030
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensRedLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:06.152487+00:00Z""}";0;FALSE;174.705.135.044.138;3.559.589.385.986.320
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensImpulseCounterRaw;"{""value"": false, ""timestamp"": ""2025-05-12T12:00:06.153057+00:00Z""}";0;FALSE;1.747.051.350.441.500;1.239.776.611.328.120
PLC/Island 1/SortingLine/SortingLine01/events/received/command;"{""value"": ""\""COMMAND SORTING 4 EJECT [<Color.RED: 1>]\"""", ""timestamp"": ""2025-05-12T12:00:26.846162+00:00Z""}";0;FALSE;17.470.513.711.344.300;7.598.400.115.966.790
PLC/Island 1/SortingLine/SortingLine01/events/emitted/command_feedback;"{""value"": ""{\""jsonType\"": \""COMMAND_FEEDBACK\"", \""commandId\"": 4, \""status\"": \""MUST_CONTINUE\"", \""info\"": \""running subroutine 1/4: SubRoutine(<function Runner.then_run.<locals>.sub_routine_runnable at 0xb4df86a8>)\\nLast subCycleStepResult:  CycleStepResultEnum.MUST_CONTINUE\""}"", ""timestamp"": ""2025-05-12T12:00:26.853739+00:00Z""}";0;FALSE;17.470.513.711.436.500;9.219.646.453.857.420
PLC/Island 1/SortingLine/SortingLine01/measurements/internal/isExecuting;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:26.856337+00:00Z""}";0;FALSE;17.470.513.711.448.500;11.980.533.599.853.500
PLC/Island 1/SortingLine/SortingLine01/measurements/output/sortingLineActMotorConveyor;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:26.857940+00:00Z""}";0;FALSE;1.747.051.371.146.040;1.188.516.616.821.280
PLC/Island 1/SortingLine/SortingLine01/measurements/output/sortingLineActCompressorOn;"{""value"": false, ""timestamp"": ""2025-05-12T12:00:26.858343+00:00Z""}";0;FALSE;17.470.513.711.472.800;12.404.918.670.654.200
PLC/Island 1/SortingLine/SortingLine01/measurements/output/sortingLineActWhiteEjector;"{""value"": false, ""timestamp"": ""2025-05-12T12:00:26.859295+00:00Z""}";0;FALSE;1.747.051.371.147.640;36.144.256.591.796.800
PLC/Island 1/SortingLine/SortingLine01/measurements/output/sortingLineActRedEjector;"{""value"": false, ""timestamp"": ""2025-05-12T12:00:26.860110+00:00Z""}";0;FALSE;17.470.513.711.480.900;44.846.534.729.003.900
PLC/Island 1/SortingLine/SortingLine01/measurements/output/sortingLineActBlueEjector;"{""value"": false, ""timestamp"": ""2025-05-12T12:00:26.860476+00:00Z""}";0;FALSE;17.470.513.711.484.500;36.072.731.018.066.400
PLC/Island 1/SortingLine/SortingLine01/events/emitted/machine_feedback;"{""value"": ""{\""jsonType\"": \""MACHINE_FEEDBACK\"", \""status\"": \""INITIALIZED_ACTIVE\"", \""info\"": \""\""}"", ""timestamp"": ""2025-05-12T12:00:26.899908+00:00Z""}";0;FALSE;17.470.513.711.920.200;4.356.813.430.786.130
PLC/Island 1/SortingLine/SortingLine01/events/emitted/command_feedback;"{""value"": ""{\""jsonType\"": \""COMMAND_FEEDBACK\"", \""commandId\"": 4, \""status\"": \""MUST_CONTINUE\"", \""info\"": \""running subroutine 1/4: SubRoutine(<function Runner.then_run.<locals>.sub_routine_runnable at 0xb4df86a8>)\\nLast subCycleStepResult:  CycleStepResultEnum.MUST_CONTINUE\""}"", ""timestamp"": ""2025-05-12T12:00:26.903702+00:00Z""}";0;FALSE;17.470.513.711.925.100;4.940.032.958.984.370
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensInputLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:26.944672+00:00Z""}";0;FALSE;17.470.513.712.331.700;4.065.442.085.266.110
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensMiddleLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:26.945197+00:00Z""}";0;FALSE;17.470.513.712.349.000;17.304.420.471.191.400
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensWhiteLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:26.945548+00:00Z""}";0;FALSE;17.470.513.712.350.300;13.446.807.861.328.100
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensBlueLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:26.946111+00:00Z""}";0;FALSE;17.470.513.712.356.700;6.399.154.663.085.930
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensRedLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:26.947091+00:00Z""}";0;FALSE;17.470.513.712.360.400;3.726.482.391.357.420
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensImpulseCounterRaw;"{""value"": false, ""timestamp"": ""2025-05-12T12:00:26.947989+00:00Z""}";0;FALSE;1.747.051.371.236.950;9.038.448.333.740.230
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensInputLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.025693+00:00Z""}";0;FALSE;17.470.513.713.148.200;7.787.561.416.625.970
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensMiddleLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.026214+00:00Z""}";0;FALSE;1.747.051.371.315.340;5.133.152.008.056.640
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensWhiteLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.026545+00:00Z""}";0;FALSE;17.470.513.713.157.700;4.303.455.352.783.200
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensBlueLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.026844+00:00Z""}";0;FALSE;17.470.513.713.169.600;11.980.533.599.853.500
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensRedLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.028425+00:00Z""}";0;FALSE;17.470.513.713.174.300;47.016.143.798.828.100
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensImpulseCounterRaw;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.028824+00:00Z""}";0;FALSE;1.747.051.371.317.920;4.894.733.428.955.070
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensInputLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.106398+00:00Z""}";0;FALSE;17.470.513.713.948.900;7.696.127.891.540.520
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensMiddleLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.106900+00:00Z""}";0;FALSE;1.747.051.371.395.430;5.486.011.505.126.950
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensWhiteLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.108087+00:00Z""}";0;FALSE;1.747.051.371.397.250;18.131.732.940.673.800
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensBlueLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.109111+00:00Z""}";0;FALSE;17.470.513.713.979.500;7.026.195.526.123.040
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensRedLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.109507+00:00Z""}";0;FALSE;17.470.513.713.984.100;46.515.464.782.714.800
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensImpulseCounterRaw;"{""value"": false, ""timestamp"": ""2025-05-12T12:00:27.110165+00:00Z""}";0;FALSE;17.470.513.713.988.500;43.463.706.970.214.800
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensInputLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.227681+00:00Z""}";0;FALSE;1.747.051.371.517.020;11.817.455.291.748.000
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensMiddleLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.228238+00:00Z""}";0;FALSE;17.470.513.715.176.400;6.206.035.614.013.670
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensWhiteLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.228855+00:00Z""}";0;FALSE;17.470.513.715.179.800;33.092.498.779.296.800
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensBlueLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.229276+00:00Z""}";0;FALSE;17.470.513.715.184.800;5.087.852.478.027.340
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensRedLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.230338+00:00Z""}";0;FALSE;17.470.513.715.189.000;41.103.363.037.109.300
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensImpulseCounterRaw;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.230722+00:00Z""}";0;FALSE;17.470.513.715.194.700;5.710.124.969.482.420
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensInputLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.268015+00:00Z""}";0;FALSE;17.470.513.715.568.700;37.405.967.712.402.300
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensMiddleLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.268590+00:00Z""}";0;FALSE;17.470.513.715.572.900;41.985.511.779.785.100
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensWhiteLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.269017+00:00Z""}";0;FALSE;1.747.051.371.558.180;8.916.854.858.398.430
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensBlueLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.269788+00:00Z""}";0;FALSE;17.470.513.715.585.200;3.337.860.107.421.870
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensRedLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.270301+00:00Z""}";0;FALSE;1.747.051.371.558.740;22.125.244.140.625
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensImpulseCounterRaw;"{""value"": false, ""timestamp"": ""2025-05-12T12:00:27.271204+00:00Z""}";0;FALSE;17.470.513.715.598.200;10.857.582.092.285.100
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensInputLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.388376+00:00Z""}";0;FALSE;17.470.513.716.772.500;11.742.591.857.910.100
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensMiddleLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.388759+00:00Z""}";0;FALSE;17.470.513.716.776.700;41.985.511.779.785.100
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensWhiteLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.389032+00:00Z""}";0;FALSE;174.705.137.167.812;4.444.122.314.453.120
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensBlueLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.389292+00:00Z""}";0;FALSE;17.470.513.716.787.000;5.807.876.586.914.060
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensRedLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.389511+00:00Z""}";0;FALSE;17.470.513.716.792.400;5.466.938.018.798.820
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensImpulseCounterRaw;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.389673+00:00Z""}";0;FALSE;17.470.513.716.796.400;39.887.428.283.691.400
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensInputLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.470556+00:00Z""}";0;FALSE;17.470.513.717.594.200;7.978.320.121.765.130
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensMiddleLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.470966+00:00Z""}";0;FALSE;1.747.051.371.759.930;5.066.394.805.908.200
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensWhiteLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.471161+00:00Z""}";0;FALSE;1.747.051.371.760.400;46.896.934.509.277.300
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensBlueLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.471352+00:00Z""}";0;FALSE;17.470.513.717.608.900;4.928.112.030.029.290
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensRedLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.471497+00:00Z""}";0;FALSE;17.470.513.717.613.900;5.006.790.161.132.810
